team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Curaçao National Team,Curaçao,2023,Curaçao,4,2,2,0,0,0,0,3,2,1,1,0,1,0.75,1,0.5,0,0,0,101,2,9,-7,11,4,7,2,0,2,7,0,-7,180,90,0,40,90,26,1,0,1,2,2,0,2,0,2,2,2,0,1,0,1,5,4,1,50,0,50,6,0,6,0,0,0,6,0,6,11,0,11,2,2,0,5,0,5,-3,2,-5,2,2,0,1,0,1,1,0,1,1.75,3,0.5,2.75,2,3.5,0.5,1,0,2.25,1,3.5,1.75,1,2.5,0.5,1,0,1.25,0,2.5,3,3,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,0,0,2,2,2,2,1,1,1,1,1,1,75,75,25,25,25,25,100,100,0,0,0,0,50,50,50,50,50,50,25,25,75,75,75,75,0,0,100,100,100,100,50,50,50,50,50,50,3,1,1,2,0,0,1,1,1,75,25,25,100,0,0,50,50,50,0,0,0,78,25,0,50,50,100,0,50,0,100,50,100,0,3,2,1,75,100,50,2,0,2,50,0,100,0,0,0,0,0,0,50,100,0,25,0,50,25,0,50,1.00,0.00,1.00,1.67,2,1.00,100,100,100,100,100,100,100,100,0.00,0.00,0.64,2.33,0.00,3.33,125,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,2,75,100,50,25,0,50,0
New Caledonia National Team,New Caledonia,2023,New Caledonia,5,1,4,0,2,1,1,1,0,1,2,0,2,1.4,3,1,0,0,0,35,9,5,4,14,4,10,4,5,0,5,4,0,50,23,72,90,0,72,2,1,1,2,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,2,2,2,0,1,1,0,4,0,4,0,0,0,1.4,3,1,2.8,4,2.5,1.8,4,1.25,1,0,1.25,1.2,2,1,0.8,2,0.5,0.4,0,0.5,5,4,3,2,0,0,1,1,1,1,0,0,4,3,2,1,0,0,0,1,2,3,5,5,0,0,0,0,1,1,0,1,2,3,4,4,100,80,60,40,0,0,100,100,100,100,0,0,100,75,50,25,0,0,0,20,40,60,100,100,0,0,0,0,100,100,0,25,50,75,100,100,3,3,0,1,1,0,2,2,0,60,60,0,100,100,0,50,50,0,40,100,25,111,40,100,25,40,0,50,20,0,25,40,100,25,3,1,2,60,100,50,2,0,2,40,0,50,2,0,2,40,0,50,20,100,0,80,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,80,0,0,0,2,2,1,1,1,2,0,0,1,0,1,1,0,2,0,20,0,25,40,0,50,0
Iraq National Team,Iraq,2023,Iraq,4,1,3,0,0,0,0,2,1,1,2,0,2,0.5,1,0.33,0,0,0,115,2,5,-3,7,4,3,2,0,2,3,0,-3,180,45,0,72,45,90,1,0,1,1,1,0,3,0,3,0,0,0,14,6,8,3,0,3,38,0,38,27,0,27,11,0,11,16,0,16,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,1.75,4,1,0.5,2,0,1.25,2,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,2,3,3,4,4,0,0,0,0,1,1,1,2,3,3,3,3,75,50,25,25,0,0,100,100,100,100,0,0,67,33,0,0,0,0,25,50,75,75,100,100,0,0,0,0,100,100,33,67,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,25,0,33,25,100,0,75,0,100,0,0,0,3,0,3,100,0,100,3,0,3,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,3.50,6.00,2.67,1,0,1.00,50,50,50,50,50,25,25,0,0.79,0.00,1.12,1.26,0.00,1.59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,50,100,33,50,0,67,0
Russia National Team,Russia,2023,Russia,6,3,3,0,3,3,0,3,0,3,0,0,0,2,3,1,0,0,0,11,15,4,11,19,11,8,11,4,0,4,11,0,36,25,68,134,0,68,3,3,0,3,0,3,0,0,0,5,3,2,43,25,18,6,3,3,59,62,54,65,50,15,44,33,11,21,17,4,63,38,25,6,4,2,2,0,2,4,4,0,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,3.17,3.67,2.67,2.5,3.67,1.33,0.67,0,1.33,1.33,1.33,1.33,1,1.33,0.67,0.33,0,0.67,6,5,2,2,1,1,3,2,1,1,1,1,3,3,1,1,0,0,0,1,4,4,5,5,0,1,2,2,2,2,0,0,2,2,3,3,100,83,33,33,17,17,100,67,33,33,33,33,100,100,33,33,0,0,0,17,67,67,83,83,0,33,67,67,67,67,0,0,67,67,100,100,4,2,2,2,1,1,2,1,1,67,33,33,67,33,33,67,33,33,50,100,0,74,50,100,0,50,0,100,0,0,0,83,100,67,5,3,2,83,100,67,2,1,1,33,33,33,1,0,1,17,0,33,50,67,33,33,33,33,17,0,33,7.17,8.33,6.00,1,1,1.00,100,100,100,83,67,50,17,0,1.80,2.23,1.14,1.18,0.93,1.57,133,1,0,3,2,1,2,2,2,2,0,1,0,1,1,0,1,0,0,50,0,100,0,0,0,0
Tahiti National Team,Tahiti,2023,Tahiti,4,4,0,0,3,3,0,0,0,0,1,1,0,2.25,2.25,0,0,0,0,27,14,4,10,18,18,0,14,0,4,0,10,0,26,26,0,90,90,0,1,1,0,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,4.5,4.5,0,3.5,3.5,0,1,1,0,1,1,0,0.5,0.5,0,0.5,0.5,0,4,4,3,1,1,1,4,4,3,1,1,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1,3,3,3,0,0,0,0,0,0,100,100,75,25,25,25,100,100,75,25,25,25,0,0,0,0,0,0,0,0,25,75,75,75,0,0,25,75,75,75,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,50,50,0,50,50,0,0,0,0,75,75,0,0,25,25,0,50,50,0,25,25,0,50,50,0,1,1,0,50,50,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,100,100,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,300,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,25,25,0,0
Bangladesh National Team,Bangladesh,2023,Bangladesh,6,5,1,0,2,1,1,3,3,0,1,1,0,1.5,1.2,3,0,0,0,29,4,3,1,7,6,1,3,1,3,0,0,1,134,150,90,180,150,0,3,2,1,2,2,0,2,2,0,2,1,1,18,16,2,0,0,0,52,50,59,30,25,5,16,14,2,14,11,3,0,0,0,2,1,1,0,0,0,2,1,1,2,1,1,3,3,0,0,0,0,1.8,1.5,3,1.17,1.2,1,0.67,0.6,1,0.5,0.6,0,0.4,0.25,1,0.4,0.25,1,0,0,0,5,2,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,4,6,6,6,6,1,3,5,5,5,5,0,1,1,1,1,1,83,33,0,0,0,0,80,40,0,0,0,0,100,0,0,0,0,0,17,67,100,100,100,100,20,60,100,100,100,100,0,100,100,100,100,100,2,0,0,1,0,0,1,0,0,40,0,0,25,0,0,100,0,0,33,20,100,-15,50,40,100,33,40,0,33,40,0,33,20,100,5,4,1,100,100,100,3,3,0,60,75,0,0,0,0,0,0,0,40,25,100,60,75,0,0,0,0,4.50,5.33,2.00,0,0,0.00,25,25,25,25,25,25,25,25,1.14,1.31,0.62,1.36,1.23,1.76,33,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,50,60,0,17,20,0,25
Ethiopia National Team,Ethiopia,2023,Ethiopia,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,53,3,0,3,3,3,0,3,0,0,0,3,0,60,60,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,7,7,0,0,0,0,53,53,0,21,21,0,12,12,0,9,9,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,2,2,0,1.5,1.5,0,1.5,1.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,0,50,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,3.50,3.50,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.95,1.45,0.00,0.31,0.81,0.00,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda National Team,Rwanda,2023,Rwanda,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,141,0,1,-1,1,0,1,0,0,0,1,0,-1,0,0,0,90,0,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50,0,50,6,0,6,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.77,0.11,0.00,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,100,0
Indonesia National Team,Indonesia,2023,Indonesia,5,5,0,0,2,2,0,2,2,0,1,1,0,1.6,1.6,0,0,0,0,31,7,5,2,12,12,0,7,0,5,0,2,0,64,64,0,90,90,0,2,2,0,2,2,0,2,2,0,3,3,0,17,17,0,3,3,0,47,47,0,34,34,0,21,21,0,13,13,0,13,13,0,4,4,0,1,1,0,3,3,0,2,2,0,2,2,0,1,1,0,1.6,1.6,0,2.4,2.4,0,1.4,1.4,0,1,1,0,1,1,0,0.8,0.8,0,0.2,0.2,0,4,4,2,2,0,0,4,4,2,2,0,0,0,0,0,0,0,0,1,1,3,3,5,5,1,1,3,3,5,5,0,0,0,0,0,0,80,80,40,40,0,0,80,80,40,40,0,0,0,0,0,0,0,0,20,20,60,60,100,100,20,20,60,60,100,100,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,60,20,20,60,20,20,0,0,0,40,40,0,0,40,40,0,40,40,0,40,40,0,60,60,0,4,4,0,80,80,0,3,3,0,60,60,0,0,0,0,0,0,0,40,40,0,40,40,0,20,20,0,3.40,3.40,0.00,0.6,0.6,0.00,100,80,60,40,40,40,20,20,0.78,0.98,0.00,1.13,1.33,0.00,60,1,2,0,0,1,0,1,0,2,0,0,0,1,0,2,0,1,1,40,40,0,20,20,0,20
Iran National Team,Iran,2023,Iran,6,3,3,0,5,2,3,1,1,0,0,0,0,2.67,2.33,3,0,0,0,5,15,3,12,18,9,9,7,8,2,1,5,7,36,39,34,180,134,273,3,1,2,3,2,1,0,0,0,4,1,3,29,16,13,11,4,7,51,51,52,68,30,38,29,13,16,39,17,22,41,11,30,6,3,3,1,1,0,5,2,3,3,1,2,2,1,1,1,1,0,1.83,1.33,2.33,3,3,3,2.5,2.33,2.67,0.5,0.67,0.33,1.17,1.33,1,1,1,1,0.17,0.33,0,6,5,4,3,0,0,3,3,2,1,0,0,3,2,2,2,0,0,0,1,2,3,6,6,0,0,1,2,3,3,0,1,1,1,3,3,100,83,67,50,0,0,100,100,67,33,0,0,100,67,67,67,0,0,0,17,33,50,100,100,0,0,33,67,100,100,0,33,33,33,100,100,4,2,1,2,1,1,2,1,0,67,33,17,67,33,33,67,33,0,83,67,100,-21,50,33,67,50,67,33,0,0,0,67,33,100,5,2,3,83,67,100,3,2,1,50,67,33,0,0,0,0,0,0,50,33,67,33,33,33,17,33,0,5.80,8.00,4.33,1.83,1.33,2.33,60,60,60,60,40,20,0,0,1.59,1.74,1.48,0.98,0.98,0.98,150,2,2,2,0,1,0,1,4,3,0,0,1,0,0,1,0,1,0,17,33,0,0,0,0,0
Fiji National Team,Fiji,2023,Fiji,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,158,0,5,-5,5,5,0,0,0,5,0,-5,0,0,0,0,36,36,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,-3,-3,0,0,0,0,0,0,0,1,1,0,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,0,3,3,0,0,0,0,3,3,0,2,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,2,2,2,0,0,0,0,0,0,100,100,50,0,0,0,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,0,0,50,100,100,100,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,100,100,0,0
Solomon Islands National Team,Solomon Islands,2023,Solomon Islands,7,3,4,0,5,3,2,1,0,1,1,0,1,2.29,3,1.75,0,0,0,4,11,6,5,17,4,13,4,7,0,6,4,1,57,68,51,105,0,60,4,3,1,3,0,3,0,0,0,4,3,1,4,0,4,0,0,0,37,0,37,19,0,19,12,0,12,7,0,7,0,0,0,2,1,1,3,0,3,-1,1,-2,1,1,0,1,1,0,2,0,2,1,2,0,2.43,1.33,3.25,1.57,1.33,1.75,0.86,0,1.5,1.25,0.5,2,0.5,0.5,0.5,0.75,0,1.5,7,5,2,2,1,0,3,1,0,0,0,0,4,4,2,2,1,0,0,2,5,5,6,7,0,2,3,3,3,3,0,0,2,2,3,4,100,71,29,29,14,0,100,33,0,0,0,0,100,100,50,50,25,0,0,29,71,71,86,100,0,67,100,100,100,100,0,0,50,50,75,100,3,1,1,1,0,0,2,1,1,75,25,25,50,0,0,100,50,50,71,100,50,43,57,100,25,43,0,75,0,0,0,57,100,25,2,2,0,50,100,0,2,1,1,50,50,50,1,0,1,25,0,50,25,50,0,25,50,0,50,0,100,2.00,0.00,2.00,0,0,0.00,100,100,50,50,50,50,50,50,0.71,0.00,1.21,1.91,0.00,2.41,86,0,1,0,0,1,0,0,1,1,0,0,0,2,1,0,0,1,1,14,0,25,14,0,25,0
Vanuatu National Team,Vanuatu,2023,Vanuatu,5,0,5,0,2,0,2,0,0,0,3,0,3,1.2,0,1.2,0,0,0,50,4,7,-3,11,0,11,0,4,0,7,0,-3,113,0,113,64,0,64,2,0,2,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,1,0,1,2,0,2,0,0,0,2,0,2,1.5,0,1.5,2.2,0,2.2,0.8,0,0.8,1.4,0,1.4,1.75,0,1.75,1,0,1,0.75,0,0.75,5,3,2,1,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0,2,3,4,5,5,0,0,0,0,0,0,0,2,3,4,5,5,100,60,40,20,0,0,0,0,0,0,0,0,100,60,40,20,0,0,0,40,60,80,100,100,0,0,0,0,0,0,0,40,60,80,100,100,4,2,1,0,0,0,4,2,1,100,50,25,0,0,0,100,50,25,40,0,40,0,40,0,40,0,0,0,60,0,60,40,0,40,2,0,2,50,0,50,2,0,2,50,0,50,0,0,0,0,0,0,50,0,50,0,0,0,50,0,50,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,60,0,1,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,60,0,60,0
Moldova National Team,Moldova,2023,Moldova,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,133,2,4,-2,6,0,6,0,2,0,4,0,-2,90,0,90,45,0,45,0,0,0,2,0,2,0,0,0,1,0,1,4,0,4,11,0,11,27,0,27,11,0,11,6,0,6,5,0,5,39,0,39,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,3,0,3,1,0,1,2,0,2,2,0,2,1,0,1,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,2,2,100,100,50,50,0,0,0,0,0,0,0,0,100,100,50,50,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,0,50,50,100,100,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,0,0,0,0,0,0,0,100,0,100,0,0,0,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,1,0,1,50,0,50,50,0,50,0,0,0,50,0,50,2.00,0.00,2.00,5.5,0,5.50,50,50,0,0,0,0,0,0,0.21,0.00,0.71,0.96,0.00,1.46,150,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,50,0,50,50,0,50,0
Mexico National Team,Mexico,2023,Mexico,8,7,1,0,2,2,0,5,4,1,1,1,0,1.38,1.43,1,0,0,0,15,16,13,3,29,27,2,15,1,12,1,3,0,45,42,90,55,53,90,2,2,0,6,5,1,0,0,0,4,3,1,32,29,3,9,9,0,53,53,53,79,69,10,44,40,4,35,29,6,83,76,7,5,5,0,5,5,0,0,0,0,2,2,0,4,3,1,2,2,0,1.25,1.29,1,3.63,3.86,2,2,2.14,1,1.63,1.71,1,1.25,1.43,0,0.63,0.71,0,0.63,0.71,0,8,8,5,5,2,1,7,7,5,5,2,1,1,1,0,0,0,0,0,0,3,3,6,7,0,0,2,2,5,6,0,0,1,1,1,1,100,100,63,63,25,13,100,100,71,71,29,14,100,100,0,0,0,0,0,0,37,37,75,87,0,0,29,29,71,86,0,0,100,100,100,100,6,3,1,6,3,1,0,0,0,75,38,13,86,43,14,0,0,0,25,29,0,1,25,29,0,75,71,100,0,0,0,50,43,100,4,3,1,50,43,100,3,2,1,38,29,100,3,3,0,38,43,0,25,29,0,50,43,100,25,29,0,4.00,4.14,3.00,1.13,1.29,0.00,50,50,38,25,25,13,13,0,1.34,1.35,1.28,0.90,0.94,0.62,100,0,1,1,2,3,2,1,2,4,0,2,1,1,1,2,3,0,3,63,57,100,13,14,0,0
Macau National Team,Macau,2023,Macau,4,3,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,151,0,8,-8,8,4,4,0,0,4,4,-4,-4,0,0,0,45,68,23,0,0,0,0,0,0,4,3,1,0,0,0,1,0,1,0,0,0,44,44,44,10,7,3,0,0,0,10,7,3,0,0,0,0,0,0,4,1,3,-4,-1,-3,0,0,0,0,0,0,2,1,1,0,0,0,2,1.33,4,0,0,0,2,1.33,4,2,1,3,0,0,0,2,1,3,4,2,1,1,0,0,3,1,0,0,0,0,1,1,1,1,0,0,0,2,3,3,4,4,0,2,3,3,3,3,0,0,0,0,1,1,100,50,25,25,0,0,100,33,0,0,0,0,100,100,100,100,0,0,0,50,75,75,100,100,0,67,100,100,100,100,0,0,0,0,100,100,2,1,1,1,0,0,1,1,1,100,50,50,100,0,0,100,100,100,0,0,0,17,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,1.00,0.00,1.00,0,0,0.00,0,0,0,0,0,0,0,0,0.45,0.40,0.56,1.20,1.06,1.48,50,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,100,100,100,0
Pakistan National Team,Pakistan,2023,Pakistan,4,1,3,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,152,1,8,-7,9,4,5,1,0,3,5,-2,-5,360,90,0,45,30,54,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-2,0,-2,0,0,0,1,0,1,2,0,2,0.33,0,0.33,2.25,4,1.67,0.25,1,0,2,3,1.67,0.67,0,0.67,0,0,0,0.67,0,0.67,4,2,2,1,0,0,1,1,1,1,0,0,3,1,1,0,0,0,0,2,2,3,4,4,0,0,0,0,1,1,0,2,2,3,3,3,100,50,50,25,0,0,100,100,100,100,0,0,100,33,33,0,0,0,0,50,50,75,100,100,0,0,0,0,100,100,0,67,67,100,100,100,2,0,0,0,0,0,2,0,0,67,0,0,0,0,0,67,0,0,0,0,0,125,0,0,0,25,100,0,75,0,100,0,0,0,1,0,1,33,0,33,3,0,3,100,0,100,0,0,0,0,0,0,0,0,0,33,0,33,67,0,67,0.00,0.00,0.00,2,0,2.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,125,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,100,100,100,0
